date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,street,city,statezip
62,588000,5,3,2190,4900,2,0,0,5,1490,700,1940,0,4049,35,56
25,415000,3,2,1950,8868,1,0,0,3,1350,600,1964,2000,1005,36,67
54,299950,3,2,1870,7942,2,0,0,3,1870,0,1990,2009,3114,1,0
59,263000,3,1,1410,8100,2,0,0,3,1410,0,1985,0,1814,21,23
41,349950,3,1,1060,9525,1,0,0,3,1060,0,1966,1963,1274,31,31
56,561500,3,1,1960,6380,1,0,0,4,980,980,1939,1989,101,35,54
42,975000,5,2,3100,10014,1,0,2,4,1660,1440,1973,0,4253,23,25
48,435000,3,1,1310,8065,1,0,0,4,1310,0,1948,0,4304,35,56
49,355000,2,1,1240,27042,1,0,1,3,1000,240,1943,2002,320,41,40
55,235867,4,2,1330,5926,1,0,0,4,1330,0,1942,1982,1716,32,34
18,415000,3,2,1970,2377,2,0,0,3,1680,290,2008,0,3133,35,51
49,450000,3,2,1430,3480,1,0,0,3,980,450,1947,2012,3954,35,47
13,525000,3,2,2700,7434,2,0,0,3,2700,0,1991,0,503,42,41
61,645000,3,1,2270,11472,1,0,0,4,1370,900,1956,0,130,35,70
32,409950,2,1,1370,5125,1,0,0,5,1370,0,1944,0,4239,35,47
31,661000,4,2,1990,4600,1,0,2,4,1420,570,1932,1958,3162,35,61
67,375000,3,1,1660,9673,1,0,0,3,1130,530,1976,0,665,42,41
39,800000,3,2,1620,4500,2,0,0,4,1620,0,1926,1993,2168,35,58
49,587206,3,3,1890,1710,2,0,0,3,1640,250,1999,0,3787,35,47
32,654950,4,2,2790,45902,2,0,0,3,2790,0,1987,2000,1524,42,44
46,475000,3,2,2280,5750,1,0,1,4,1150,1130,1985,0,3155,35,55
67,1131000,3,2,2790,13791,1,0,3,3,2790,0,2006,0,1390,26,68
62,940000,4,2,2490,9525,2,0,0,5,2490,0,1968,0,3221,23,25
32,575000,3,2,3800,33825,1,0,0,4,3330,470,1976,1992,2070,18,26
6,553650,2,2,1360,1349,2,0,0,3,1050,310,1997,0,3596,35,53
64,499000,3,2,1540,1326,3,0,0,3,1390,150,1995,0,2393,35,58
19,700000,4,2,3010,46173,2,0,0,3,3010,0,1996,0,3140,31,32
60,248000,3,1,950,9400,1,0,0,4,950,0,1954,1979,2946,3,5
11,560000,3,1,1440,5000,2,0,0,3,1440,0,1910,2006,3584,35,47
46,235000,3,1,1190,7280,1,0,0,4,1190,0,1968,0,271,1,45
60,673476,4,2,1820,20011,2,0,0,3,1820,0,1987,2000,1818,33,43
66,374000,2,1,1260,1575,2,0,0,3,1260,0,2001,0,2413,35,64
39,183000,3,1,1330,9200,1,0,0,4,1330,0,1973,0,2680,1,45
7,255000,2,1,810,7980,1,0,0,1,810,0,1928,0,573,35,65
27,389000,2,1,910,7000,1,0,0,3,910,0,1952,2008,1659,35,54
66,296475,3,2,1520,4170,2,0,0,3,1520,0,2004,2003,2041,21,23
68,595000,4,3,3730,4560,2,0,0,3,2760,970,2013,1923,1916,35,47
56,504200,2,1,1200,1687,3,0,0,3,1200,0,2008,0,2770,35,47
49,329950,3,2,1820,8085,2,0,0,3,1820,0,1983,2009,303,32,33
21,433000,4,1,1830,9600,1,0,0,4,1010,820,1966,0,1116,3,5
32,667781,5,2,3040,10257,2,0,0,3,3040,0,1993,0,3492,3,5
54,283000,3,1,890,8400,1,0,0,4,890,0,1954,1979,237,32,34
38,229950,4,1,1300,21000,1,0,0,4,1300,0,1969,0,2670,14,0
33,190000,5,2,1750,10284,1,0,0,4,1750,0,1943,0,1513,32,34
6,350000,4,1,2250,13515,1,0,0,4,2150,100,1940,2001,3248,18,18
14,804995,5,1,3360,5402,2,0,0,3,3360,0,2014,0,1763,33,42
24,690000,4,2,2700,8810,2,0,0,3,2700,0,2004,2003,344,31,31
26,465000,3,2,1840,5752,2,0,0,3,1840,0,2003,0,324,19,22
68,550000,4,1,1440,3600,1,0,0,4,1440,0,1924,0,2914,35,55
21,316850,4,3,4060,35621,1,0,0,3,2030,2030,1989,0,2674,1,45
46,738500,3,2,2300,6009,1,0,0,3,2300,0,2005,0,431,31,32
10,927000,4,2,3300,12090,2,0,0,3,3300,0,1953,0,4201,8,3
34,270000,3,1,1890,9450,1,0,0,3,1090,800,1957,2000,687,6,65
53,485000,3,2,1500,5412,1,0,0,5,900,600,1920,0,3520,35,63
35,360000,3,1,1020,7020,1,0,0,4,1020,0,1953,1983,483,36,67
10,876650,3,3,2170,12508,1,0,0,5,1650,520,1928,1970,3167,23,25
47,450000,3,1,1180,4080,1,0,0,4,760,420,1928,0,3816,35,56
12,625000,4,2,1680,11180,1,0,0,4,1680,0,1966,0,1081,31,31
55,663000,3,2,2480,37843,1,1,3,4,2480,0,1974,0,3740,41,40
48,799000,4,2,2590,7910,2,0,0,3,2590,0,2001,0,2985,35,54
68,450000,5,2,2850,209523,1,0,0,4,1930,920,1925,1968,1922,32,36
21,554820,4,2,3510,12905,1,0,2,3,2210,1300,1965,1982,1574,6,68
32,320000,3,2,1880,10758,1,0,0,5,940,940,1952,1998,906,32,37
46,451000,4,2,1670,3315,2,0,0,3,1670,0,2005,0,1918,16,17
67,325000,2,1,800,7260,1,0,0,3,800,0,1953,0,3823,35,61
11,287000,3,2,1490,9600,1,0,0,4,1170,320,1987,0,2278,11,11
7,1157200,4,4,5860,52889,2,0,0,4,4910,950,1996,0,757,42,41
21,498000,2,2,1140,8282,1,0,0,3,1140,0,1924,2009,1698,19,21
13,582800,4,2,2550,7636,1,0,0,3,1440,1110,1986,0,1708,33,42
53,615000,2,1,1270,5000,1,0,0,3,1090,180,1949,1998,3829,35,56
26,245100,3,1,1300,7958,1,0,0,3,1300,0,1996,0,217,1,45
49,830000,5,2,2780,10192,2,0,0,4,2780,0,1978,2000,793,3,6
12,325000,3,2,2220,6049,2,0,0,4,2220,0,1990,0,387,18,19
10,1264000,4,3,3490,9170,2,0,0,3,3490,0,2012,1912,119,3,3
41,860000,4,3,3960,7012,2,0,0,3,3960,0,2005,0,1556,33,43
67,399500,4,1,1360,4840,1,0,0,4,1360,0,1928,0,3340,35,61
17,640000,2,2,1540,958,3,0,0,3,1540,0,2007,0,1376,35,59
39,100000,4,1,1120,2685,1,0,0,3,860,260,1939,1969,26,32,35
30,250000,1,1,750,4000,1,0,0,3,750,0,1918,0,3136,35,63
32,174500,2,2,1240,2689,2,0,0,3,1240,0,1986,0,4040,14,2
68,749000,4,2,2700,6000,2,0,0,4,2100,600,1910,0,1535,35,55
53,615000,3,1,1720,4080,1,0,0,4,960,760,1924,0,2620,35,64
21,80000,1,0,430,5050,1,0,0,2,430,0,1912,0,2627,7,10
67,630000,2,2,2290,3507,2,0,0,3,2290,0,2005,0,2187,16,17
26,599000,4,2,2020,2750,1,0,0,3,1010,1010,1917,2014,2614,35,59
53,415000,3,1,1070,8000,1,0,0,3,1070,0,1977,2004,202,31,31
53,160000,3,1,1010,9600,1,0,0,4,1010,0,1962,0,1752,10,73
35,279000,5,2,2690,5557,2,0,0,3,2690,0,2012,1912,3627,35,71
42,369500,3,1,1650,9957,1,0,0,4,1100,550,1961,2001,762,35,60
53,502000,3,2,1300,14350,1,0,0,3,1300,0,1955,2013,2989,3,5
52,375000,4,2,1870,7471,2,0,0,3,1870,0,1990,2009,87,32,33
26,430000,3,3,3890,7140,1,0,2,3,2390,1500,1943,2007,156,35,71
33,335000,4,2,2540,7210,1,0,0,4,1600,940,1979,0,1075,32,36
7,325000,3,2,1352,1694,3,0,0,3,1352,0,2007,0,429,35,60
21,439950,4,2,2380,12067,2,0,0,3,2380,0,2002,0,2563,32,37
32,425000,3,2,1870,9000,1,0,0,3,1440,430,1978,0,140,5,9
56,453000,4,2,2300,37533,1,0,3,5,1550,750,1979,0,3908,41,40
14,326428,3,1,1250,4800,1,0,0,4,1250,0,1951,1999,2904,35,61
3,823000,6,1,2920,5000,2,0,0,4,2780,140,1908,0,520,35,59
3,585000,2,1,1770,8640,1,0,0,3,1520,250,1949,1998,2802,35,56
47,180000,3,2,1990,6350,2,0,0,3,1990,0,1967,2011,2052,10,73
54,531500,4,2,3110,49765,1,0,0,4,3110,0,1958,1972,1841,4,8
18,300000,3,1,2120,7735,1,0,0,4,1060,1060,1967,0,589,32,37
26,285000,2,1,800,6240,1,0,0,3,800,0,1954,2005,679,35,60
68,187000,2,1,840,11600,1,0,0,3,840,0,1952,2008,484,6,69
41,578000,4,2,3140,9225,1,0,2,5,1770,1370,1966,0,3427,32,35
14,363750,3,1,1726,197326,2,0,0,4,1726,0,1982,2011,2399,41,40
61,475000,4,2,2040,7260,2,0,0,4,2040,0,1963,0,1009,36,62
45,385000,3,2,1590,9912,2,0,0,3,1590,0,2000,0,3887,41,40
43,850000,5,2,2920,11880,1,0,0,5,1660,1260,1968,0,941,16,15
55,580000,4,1,1720,6975,1,0,0,3,1420,300,1975,0,3201,31,31
32,590000,4,4,2360,57514,2,0,0,4,2360,0,1939,1987,2405,14,2
33,765000,4,3,4410,5104,2,0,0,3,3400,1010,2006,0,3708,38,38
49,455000,4,2,2450,21000,1,0,2,4,1650,800,1954,1979,1159,6,68
19,300000,2,1,970,13700,1,0,0,3,970,0,1949,1998,4312,35,49
67,325000,2,1,810,4080,1,0,0,4,810,0,1941,1998,2832,35,61
4,518000,3,1,1430,8000,1,0,0,4,1430,0,1956,0,2134,3,6
67,810000,2,2,2700,8572,1,0,0,3,2700,0,2007,0,1878,31,32
31,1250000,5,3,3160,13238,2,0,0,5,3160,0,1972,0,3805,23,25
14,540000,1,1,1140,6700,1,0,0,3,1140,0,1920,1979,4185,35,47
24,172500,3,1,1140,8800,1,0,0,3,1140,0,1972,2002,3281,1,0
47,192500,3,1,1080,8580,1,0,0,3,1080,0,1900,2005,876,40,69
0,612500,4,2,2730,12261,2,0,0,3,2730,0,1991,0,69,5,9
46,549000,2,2,1380,953,3,0,0,3,1380,0,2006,0,3325,35,47
7,604000,4,2,2260,7753,2,0,0,3,2260,0,1989,0,2902,16,17
17,368000,2,1,1660,4680,1,0,0,5,830,830,1908,0,12,35,65
56,755000,5,2,3260,24300,1,0,1,4,2310,950,1950,1983,3362,20,67
55,750000,4,2,1750,5080,1,0,0,3,1750,0,1903,2005,875,35,59
10,1050000,4,3,3280,11000,2,0,0,3,2320,960,2008,0,637,19,21
20,1051000,4,3,3860,5474,2,0,0,3,3860,0,2007,0,2200,16,17
45,524000,2,1,1120,2000,1,0,0,3,1120,0,1910,2006,1074,35,52
60,382500,3,1,1040,9000,1,0,0,4,1040,0,1967,0,3092,16,15
20,320000,3,2,998,844,2,0,0,3,798,200,2007,0,4014,35,56
47,242000,3,2,1260,8092,1,0,0,3,1260,0,1986,0,1780,21,23
61,185000,5,1,1590,6700,1,0,0,3,1090,500,1942,1999,152,35,65
26,925000,3,2,2690,7000,2,0,0,5,1840,850,1943,0,3709,35,54
41,210000,4,1,1130,7840,1,0,0,4,1130,0,1970,0,2720,14,13
35,744000,3,2,2670,12187,2,0,0,3,2670,0,1986,0,3720,31,31
12,394475,2,1,830,4000,1,0,0,3,830,0,1955,2005,4122,35,56
5,640000,3,3,2270,5175,2,0,0,3,2130,140,2002,0,394,32,34
56,589500,3,3,2310,3075,2,0,0,3,1730,580,2005,0,3147,35,55
41,900000,4,2,2460,44431,1,0,0,4,2460,0,1957,2001,3425,3,6
42,760000,4,2,2420,10285,1,0,4,3,1700,720,1958,2004,591,6,65
28,950000,4,1,2500,92347,1,0,0,4,1500,1000,1970,0,3889,23,25
53,194000,3,1,1050,7577,1,0,0,3,1050,0,1983,2009,2774,14,13
48,335000,4,2,2030,103672,1,0,0,4,2030,0,1969,0,2330,12,12
69,850000,5,2,2310,13430,1,0,0,4,2310,0,1966,0,2599,3,3
54,1229000,4,3,3770,37034,2,0,0,3,2830,940,1989,0,812,3,6
19,655000,4,3,2350,13402,2,0,3,3,1670,680,1994,0,265,19,21
13,302000,4,1,2020,7865,1,0,0,4,1010,1010,1963,0,10,32,37
14,425000,3,2,2670,13218,1,0,0,4,2670,0,1988,0,2195,18,26
46,400000,3,2,2140,11266,2,0,0,3,2140,0,1986,0,2344,11,11
31,395000,1,1,730,3000,1,0,0,3,730,0,1911,1979,3591,35,50
48,576000,3,2,1940,9000,1,0,0,4,970,970,1948,0,4135,35,56
6,260000,4,1,2130,8800,1,0,0,3,1100,1030,1962,2003,2047,18,20
3,770000,3,2,2350,5700,1,0,0,4,1810,540,1939,1989,1791,35,53
53,585000,3,2,2270,100545,2,0,0,3,2270,0,1998,2006,148,41,40
19,246000,3,1,1780,23819,1,0,0,3,1780,0,1953,0,508,35,69
37,445000,2,1,1440,3225,1,0,0,3,960,480,1915,0,1109,35,47
56,665000,3,2,2610,35000,2,0,0,3,2610,0,1988,2000,1011,42,41
32,235000,3,2,1530,8700,1,0,0,4,1530,0,1970,0,2431,32,33
4,455000,5,2,2240,7770,1,0,0,3,1340,900,1978,0,555,19,22
32,830000,3,3,2080,10521,1,0,0,3,2080,0,2004,2003,4062,19,22
48,618250,4,3,2520,3360,1,0,0,4,1550,970,1931,0,3734,35,54
17,280000,3,2,1270,9675,2,0,0,3,1270,0,1993,0,3178,27,27
18,619500,3,2,1700,4105,2,0,0,3,1700,0,1992,0,2553,35,59
42,250000,3,2,1400,3814,2,0,0,3,1400,0,2012,1912,1564,9,26
53,425000,3,2,1930,4500,2,0,0,3,1930,0,1990,2009,2131,16,17
20,259000,3,2,1550,3569,2,0,0,3,1550,0,2011,0,970,1,1
26,325000,2,2,1050,1609,2,0,0,3,1050,0,2005,0,969,35,64
28,560000,3,1,2000,7350,1,0,0,3,2000,0,1953,0,145,35,70
27,264000,3,1,1470,14821,1,0,0,4,1470,0,1958,1972,871,18,26
35,835000,2,2,2280,6815,1,0,0,3,2280,0,2002,0,509,31,32
50,375000,2,1,1230,1820,2,0,0,4,830,400,1948,0,2650,35,50
53,599000,5,2,2730,22572,1,0,0,3,2080,650,1968,1992,1859,33,43
46,605500,3,2,2830,6536,2,0,0,3,2830,0,1989,0,525,42,41
60,219950,3,1,1620,9310,1,0,0,4,1620,0,1967,0,1322,9,26
17,442500,3,1,1800,10200,1,0,0,3,1800,0,1967,2011,1268,32,36
17,700000,3,1,2010,4905,1,0,0,5,1230,780,1912,0,4166,35,59
40,349000,3,2,1430,1002,3,0,0,3,1430,0,2002,0,3772,35,47
62,410000,4,2,1700,9000,1,0,0,5,1700,0,1972,0,819,19,22
66,328000,3,2,2250,7904,1,0,0,3,2250,0,1998,2006,975,1,0
55,216500,2,1,1390,4482,1,0,0,4,1390,0,1980,0,2077,10,73
26,253400,3,2,1400,8640,1,0,0,5,1400,0,1968,0,96,14,2
68,440000,3,1,1270,1413,3,0,0,3,1270,0,2007,0,56,35,54
14,577437,4,2,2110,3750,2,0,0,3,2110,0,2000,0,3695,35,56
55,350000,3,2,1780,16290,2,0,0,4,1780,0,1987,0,1043,32,36
48,507000,3,2,2120,7201,2,0,0,3,2120,0,2003,0,450,35,62
4,725126,4,2,3200,12369,2,0,0,3,3200,0,1998,2006,901,25,37
26,740000,4,2,2920,46355,2,0,0,4,2920,0,1998,0,2394,13,14
56,221000,3,1,910,8789,1,0,0,3,910,0,1966,1963,3621,35,66
10,265000,2,1,1290,2828,2,0,0,3,1290,0,2008,0,1957,31,32
48,385000,3,1,2310,11200,1,0,0,4,1630,680,1978,2000,2250,18,18
55,937000,3,1,2450,2691,2,0,0,3,1750,700,1915,0,1675,35,58
69,670000,3,2,2700,1438,2,0,0,3,1280,1420,2003,0,3847,35,46
52,459950,4,2,2000,6107,2,0,0,3,2000,0,2003,0,4156,5,9
13,689900,4,3,2740,7266,2,0,0,3,2060,680,2003,0,2945,16,15
25,360000,3,1,1570,9467,1,0,0,3,1570,0,1954,2005,1509,36,70
56,327000,5,2,2400,8050,2,0,0,3,2400,0,1998,2006,3329,1,45
21,460000,3,1,1670,4005,1,0,0,4,1170,500,1939,1989,3970,35,56
46,430000,3,2,1730,9000,1,0,0,3,1370,360,1978,0,4306,16,15
39,400000,4,2,2530,7563,1,0,0,3,1440,1090,1978,0,4313,5,9
56,246950,3,3,1670,4440,1,0,0,3,1670,0,2014,0,3314,12,12
13,185000,3,1,1150,8100,1,0,0,3,1150,0,1932,0,453,35,69
42,615000,3,1,2350,20820,1,0,0,4,1800,550,1978,2000,3723,33,42
49,1234582,5,3,3240,6551,1,0,4,4,2500,740,1939,1989,3712,35,54
5,1040000,4,3,3900,8391,2,0,0,3,3900,0,2006,0,201,19,21
41,599000,5,2,2820,4608,1,0,0,3,1450,1370,1967,2011,2522,35,56
39,359950,3,1,1890,9100,2,0,0,4,1890,0,1952,0,1154,36,62
40,881000,5,3,2510,4125,1,0,3,5,1590,920,1925,0,3426,35,64
27,400000,5,2,1930,9747,1,0,0,4,1020,910,1962,0,1631,17,16
34,289000,3,2,1680,8424,1,0,0,3,1680,0,1993,0,3753,12,12
40,530000,3,1,1550,3680,1,0,0,3,1050,500,1927,2011,1700,35,56
53,640000,4,2,2341,9594,2,0,0,3,2341,0,1997,0,207,31,31
0,482000,4,2,2710,35868,2,0,0,3,2710,0,1989,0,1972,21,23
31,725995,4,2,3190,7869,2,0,2,3,3190,0,2001,0,3906,38,38
42,153000,3,1,1270,6405,1,0,0,3,1270,0,1944,0,400,35,71
55,710000,3,3,3740,136915,2,0,0,3,3100,640,1990,2009,1174,6,68
41,333000,4,2,1910,9244,1,0,0,4,1910,0,1963,0,3514,32,37
18,396675,2,1,1730,6375,2,0,0,4,1730,0,1945,0,3824,35,61
68,463000,4,2,1980,6660,2,0,0,4,1980,0,1974,0,584,19,22
5,275000,3,2,1600,7000,2,0,0,4,1600,0,1993,0,1740,21,23
52,735000,4,2,2270,5102,1,0,0,5,1340,930,1954,0,2826,35,74
55,150000,3,1,1310,9612,1,0,0,3,960,350,1962,2003,2731,1,0
34,530000,4,2,2210,7665,2,0,0,4,2210,0,1968,0,581,3,5
4,313950,3,1,1510,6083,1,0,0,4,860,650,1940,2001,3049,35,54
5,630000,3,2,2680,327135,2,0,0,3,2680,0,1995,0,2138,30,30
28,322000,4,2,2280,7200,2,0,0,3,2280,0,1994,0,13,18,18
66,300000,4,2,2090,5195,2,0,0,3,2090,0,2007,0,1868,18,19
49,812000,3,3,3240,8338,2,0,0,3,3240,0,2001,0,1680,33,42
54,657000,4,2,2180,3375,1,0,0,4,1420,760,1926,1993,3888,35,56
26,345000,2,1,1080,4000,1,0,0,3,1080,0,1940,1996,4060,35,56
7,260000,3,2,1920,8075,1,0,0,4,1510,410,1969,0,2658,14,13
18,430000,3,1,1200,4500,1,0,0,5,1200,0,1906,0,3388,35,51
52,326000,3,1,1030,9834,1,0,0,3,1030,0,1969,2010,632,42,41
38,475000,4,2,1980,11443,1,0,0,5,1980,0,1952,1998,1565,20,67
13,148612,3,1,1040,5000,1,0,0,3,1040,0,1959,1989,25,35,65
49,450000,4,1,1810,7500,1,0,0,2,1410,400,1959,0,467,35,69
20,349900,4,2,2052,3723,2,0,0,3,2052,0,2014,0,2811,14,2
48,720000,4,2,2440,34290,2,0,0,3,2440,0,1987,2000,3779,31,32
17,575000,4,2,2500,4945,2,0,0,3,2500,0,2013,1923,2737,38,38
10,225000,3,1,990,8012,1,0,0,4,990,0,1966,0,1162,32,36
0,838000,4,2,3310,42998,2,0,0,3,3310,0,2001,0,1053,31,31
59,461000,3,1,3600,8666,2,0,0,4,2400,1200,1948,0,618,19,21
42,810000,3,1,1980,13503,1,0,2,4,1320,660,1952,0,2219,3,7
46,325000,4,2,2610,7091,2,0,0,3,2610,0,1987,2000,2712,14,13
52,440000,3,1,1560,7207,1,0,0,3,1250,310,1983,2009,4153,19,22
18,519900,4,2,1820,9350,1,0,0,4,1820,0,1967,0,1624,31,31
45,373000,3,1,1770,5720,1,0,0,4,1140,630,1926,1993,3399,35,61
7,360000,2,1,1420,81892,1,0,0,3,1180,240,1956,2001,1464,32,33
19,950000,5,3,5330,6000,2,0,2,3,3570,1760,2006,0,4050,16,15
38,236000,3,1,1330,6301,1,0,0,3,1330,0,1998,2006,2899,1,1
67,380000,4,2,1984,32400,1,0,0,3,1564,420,1962,2003,2268,10,73
48,410000,6,2,2520,9324,1,0,0,4,1320,1200,1962,0,2689,20,67
16,575550,4,2,2060,7475,1,0,0,3,1440,620,1985,0,797,31,31
45,435000,3,2,2300,9521,2,0,0,3,2300,0,2003,0,1098,11,11
11,717000,3,1,1310,3880,1,0,0,3,1090,220,1956,2001,3806,35,56
48,395000,4,1,1980,10350,1,0,0,4,1430,550,1968,0,3266,16,15
56,465000,4,2,3060,6000,2,0,0,3,3060,0,2012,1912,1731,21,23
5,535000,3,1,2720,149410,1,0,0,3,2720,0,1988,2000,2709,7,10
38,640000,3,2,2140,8925,2,0,0,3,2140,0,1991,0,1939,33,42
34,647500,3,1,1290,3870,1,0,0,5,1290,0,1916,0,1300,35,64
42,863000,4,2,4120,22370,2,0,0,3,4120,0,1997,0,1052,33,42
66,486445,3,1,1880,10032,1,0,0,4,1880,0,1984,0,683,3,5
34,425000,4,2,2440,15349,2,0,1,4,2440,0,1957,2001,1730,10,73
39,499000,2,1,1220,3000,1,0,0,3,920,300,1926,2003,3622,35,56
57,450000,4,4,3500,8750,1,0,4,5,2140,1360,1951,0,572,35,70
17,462000,5,1,1250,10530,1,0,0,4,1250,0,1966,0,2963,3,6
13,1085000,4,3,3740,12080,1,0,0,3,2000,1740,1988,2000,733,42,44
60,165050,3,1,1200,8514,1,0,0,3,1200,0,1959,1989,808,12,12
33,500000,5,3,2920,11440,2,0,0,3,2920,0,2003,0,1403,36,62
17,290000,5,1,2120,7700,1,0,0,5,2120,0,1962,0,545,32,36
62,575000,3,1,1530,6743,1,0,0,3,1410,120,1955,2005,3312,35,55
42,556000,3,1,1640,7437,1,0,0,3,1090,550,1948,1994,3917,35,61
53,198995,3,1,1410,8053,1,0,0,4,1410,0,1951,1999,91,35,70
24,370000,3,2,1780,4050,2,0,0,3,1780,0,2001,0,1316,36,67
60,500000,2,1,950,4500,1,0,2,3,850,100,1926,2003,2988,35,47
12,543000,2,2,2370,217800,1,0,0,3,1600,770,1992,0,293,16,15
26,898000,5,1,2680,28014,1,0,0,4,1450,1230,1963,0,2213,3,3
52,430000,2,1,950,4625,1,0,0,4,950,0,1949,1985,4091,35,47
60,174000,2,1,900,13531,1,0,0,3,900,0,1979,2014,59,28,28
60,401000,3,2,1240,11172,1,0,0,3,1000,240,1984,0,2498,33,42
38,290000,4,3,2390,4500,2,0,0,3,2390,0,1974,0,2558,32,35
52,285000,3,2,1660,6263,2,0,0,3,1660,0,2003,0,2349,18,26
56,750000,4,2,3190,11597,2,0,0,3,2300,890,1984,0,2117,33,42
47,284950,3,1,990,10723,1,0,0,5,990,0,1960,0,560,32,37
55,358000,3,1,2450,12497,1,0,0,4,2450,0,1967,0,3899,38,38
10,620000,3,1,1620,6630,1,0,0,3,1280,340,1954,2005,2378,35,56
6,494000,3,2,2310,4729,2,0,0,3,2310,0,2011,0,3894,17,16
68,305000,3,1,1800,12196,1,0,0,4,1800,0,1966,0,2463,14,13
13,744000,4,3,1980,5352,2,0,0,3,1980,0,1941,2005,3016,35,63
49,359900,5,2,2290,7420,1,0,0,3,1290,1000,1973,2013,622,32,36
64,1200000,4,2,2700,4275,2,0,0,3,2700,0,2004,2003,494,35,54
26,875000,3,2,2280,4280,1,0,0,5,1280,1000,1917,0,1415,35,47
67,458400,4,2,1910,10300,1,0,0,3,1910,0,1921,1968,123,36,70
52,290000,3,1,1150,8145,1,0,0,4,990,160,1932,1958,1138,36,67
10,499950,3,1,980,6380,1,0,0,3,760,220,1941,1994,1308,35,54
27,475300,3,1,2110,10005,1,0,0,5,1110,1000,1924,1956,4300,19,21
48,464000,3,1,1320,3625,2,0,0,3,1320,0,1900,2005,2573,35,59
68,741500,2,2,2150,5760,1,0,0,3,2150,0,2010,0,518,31,32
32,770000,3,2,2430,54059,2,0,0,3,2430,0,1987,2000,973,16,15
55,537000,3,3,2410,7479,2,0,2,3,2410,0,1942,1988,2874,20,67
0,491500,4,1,2190,125452,1,0,2,3,2190,0,1968,1997,2860,1,45
11,322500,3,2,1350,14200,1,0,0,3,1350,0,1989,0,864,11,11
60,102500,2,1,820,4320,1,0,0,3,820,0,1937,1999,4320,35,49
41,678500,3,2,2460,6600,1,0,2,4,1370,1090,1952,0,4191,35,63
19,220000,4,2,2160,8005,2,0,0,3,2160,0,1993,0,3898,28,28
11,530000,2,2,1680,4950,1,0,0,3,1680,0,2006,0,1969,31,32
56,255000,3,2,1720,6194,2,0,0,3,1720,0,1998,2006,3366,1,45
14,445000,3,3,1970,24318,1,0,0,3,1970,0,2010,0,1470,17,16
20,353250,2,1,1060,1600,2,0,0,3,1060,0,1979,2014,996,35,64
61,300000,2,1,1010,11919,1,0,0,3,1010,0,1947,2012,1103,36,67
60,712000,3,2,2375,4094,2,0,0,3,2375,0,2002,0,3598,31,31
12,510000,3,1,2170,26460,1,0,0,3,1450,720,1986,0,3778,33,42
14,180000,3,1,1000,18513,1,0,0,3,1000,0,1940,1996,9,35,65
5,460000,3,2,1760,9055,2,0,0,4,1760,0,1985,0,3320,31,31
52,430000,3,1,1300,12731,1,0,0,3,1300,0,1981,2013,837,33,42
38,554000,3,1,1760,10780,1,0,0,3,1760,0,1977,2004,1413,3,4
28,196440,3,2,1560,7352,1,0,0,3,1560,0,1992,0,605,0,0
28,399000,2,1,940,4800,1,0,0,4,940,0,1911,1955,2605,35,55
54,205000,3,1,1230,8750,1,0,0,3,1230,0,1965,1993,2528,14,2
67,900000,3,2,3180,12600,2,0,0,4,3180,0,1978,2000,2473,33,42
33,250500,3,2,1710,7225,2,0,0,4,1710,0,1988,0,2505,14,13
54,739900,5,2,2980,5377,2,0,0,3,2980,0,2006,0,390,31,31
13,342400,3,2,1180,9630,2,0,0,3,1180,0,1986,0,3999,17,16
67,165000,1,1,850,8050,1,0,0,2,850,0,1906,0,2789,35,57
19,360000,2,0,850,7710,1,0,2,5,550,300,1909,1988,2060,35,51
68,290000,3,1,1950,15954,1,0,0,4,1950,0,1959,0,61,14,2
52,235000,6,3,2180,7956,2,0,0,3,2180,0,1980,0,2682,14,2
11,225000,3,1,1250,7500,1,0,0,3,1250,0,1967,2011,782,18,18
7,312000,4,2,1930,7452,1,0,0,3,1430,500,1984,0,1755,18,19
47,482000,3,3,1380,1120,3,0,0,3,1380,0,2008,0,3187,35,47
56,275500,2,1,720,11400,1,0,0,5,720,0,1951,0,1442,36,62
11,319000,3,1,1390,12823,1,0,0,4,1390,0,1968,0,1072,42,44
45,575000,4,2,2120,9603,2,0,0,3,2120,0,1985,0,3224,16,15
31,472500,3,2,1750,15500,1,0,0,3,1490,260,1982,0,1677,33,43
42,738190,3,2,2300,3060,1,0,0,3,1510,790,1930,2002,3819,35,54
62,395000,4,2,2640,35070,1,0,0,3,2640,0,1963,2008,1583,18,19
12,339950,3,1,1050,5402,1,0,0,4,1050,0,1906,1990,1378,35,64
27,525000,3,3,2600,5238,1,0,3,3,1890,710,1989,0,2406,10,73
34,343000,4,2,2070,4500,2,0,0,3,2070,0,2004,2003,2368,21,23
14,500000,2,2,1310,1500,2,0,0,3,1160,150,2006,0,4213,35,59
20,1050000,4,3,3440,35021,2,0,0,3,3440,0,1983,2009,348,19,21
44,652500,4,2,2700,9122,2,0,0,3,2700,0,1990,2009,2186,16,17
38,213400,3,1,1150,8686,1,0,0,4,1150,0,1963,0,208,32,33
3,900000,3,1,1330,77972,1,0,0,3,1330,0,1928,1954,726,19,21
19,525000,3,2,2100,10362,2,0,0,3,1510,590,1998,2006,2460,39,39
